432612584693313536	304724626	131	131	O
432197020938276865	1651154684	0	0	O
432197020938276865	1651154684	2	5	O
432197020938276865	1651154684	7	8	O
432197020938276865	1651154684	10	12	O
432197020938276865	1651154684	14	14	O
432197020938276865	1651154684	15	15	O
432197020938276865	1651154684	16	16	O
296299407882743808	336199483	0	1	O
296299407882743808	336199483	3	6	O
296299407882743808	336199483	8	12	O
296299407882743808	336199483	13	13	O
296299407882743808	336199483	15	16	O
296299407882743808	336199483	18	21	O
296299407882743808	336199483	23	24	O
296299407882743808	336199483	26	27	O
296299407882743808	336199483	29	32	O
296299407882743808	336199483	33	33	O
296299407882743808	336199483	35	36	O
296299407882743808	336199483	38	41	O
296299407882743808	336199483	43	47	O
296299407882743808	336199483	49	50	O
296299407882743808	336199483	52	55	O
296299407882743808	336199483	57	58	O
296299407882743808	336199483	60	62	O
296299407882743808	336199483	64	68	O
296299407882743808	336199483	70	76	O
296299407882743808	336199483	77	77	O
296299407882743808	336199483	79	79	O
296299407882743808	336199483	80	81	O
296299407882743808	336199483	83	87	O
296299407882743808	336199483	89	92	O
296299407882743808	336199483	94	95	O
296299407882743808	336199483	97	100	O
296299407882743808	336199483	102	104	O
296299407882743808	336199483	106	107	O
296299407882743808	336199483	109	113	O
296299407882743808	336199483	114	114	O
430816435107921922	1520815188	0	10	O
430816435107921922	1520815188	12	26	O
430816435107921922	1520815188	28	29	O
420072730172469248	169403434	0	2	O
420072730172469248	169403434	4	5	O
420072730172469248	169403434	7	7	O
420072730172469248	169403434	9	11	O
420072730172469248	169403434	13	18	O
420072730172469248	169403434	19	20	O
420072730172469248	169403434	22	24	O
423602809842319360	1160520883	0	15	O
423602809842319360	1160520883	17	18	O
423602809842319360	1160520883	20	24	O
423602809842319360	1160520883	25	26	O
423602809842319360	1160520883	28	36	O
423602809842319360	1160520883	38	40	O
415661555921850368	169403434	0	2	O
415661555921850368	169403434	4	6	O
415661555921850368	169403434	8	12	O
415661555921850368	169403434	14	15	O
415661555921850368	169403434	16	18	O
415661555921850368	169403434	20	21	O
415661555921850368	169403434	23	26	O
415661555921850368	169403434	28	30	O
415661555921850368	169403434	32	35	O
415661555921850368	169403434	37	41	O
415661555921850368	169403434	43	44	O
415661555921850368	169403434	45	47	O
415661555921850368	169403434	49	50	O
415661555921850368	169403434	52	54	O
415661555921850368	169403434	56	57	O
297065277445775360	336199483	0	8	O
297065277445775360	336199483	10	22	O
297065277445775360	336199483	24	25	O
297065277445775360	336199483	27	32	O
297065277445775360	336199483	34	35	O
309736946060644352	336199483	0	3	O
309736946060644352	336199483	5	6	O
309736946060644352	336199483	8	11	O
309736946060644352	336199483	13	18	O
309736946060644352	336199483	19	19	O
309736946060644352	336199483	21	28	O
309736946060644352	336199483	30	32	O
309736946060644352	336199483	34	39	O
309736946060644352	336199483	41	41	O
309736946060644352	336199483	42	43	O
309736946060644352	336199483	45	49	O
309736946060644352	336199483	51	52	O
309736946060644352	336199483	54	57	O
309736946060644352	336199483	59	60	O
309736946060644352	336199483	62	65	O
309736946060644352	336199483	67	72	O
309736946060644352	336199483	73	73	O
309736946060644352	336199483	75	77	O
309736946060644352	336199483	79	81	O
309736946060644352	336199483	82	84	O
309736946060644352	336199483	86	88	O
309736946060644352	336199483	90	96	O
309736946060644352	336199483	98	99	O
309736946060644352	336199483	101	104	O
309736946060644352	336199483	106	112	O
309736946060644352	336199483	114	119	O
309736946060644352	336199483	121	124	O
309736946060644352	336199483	126	133	O
309736946060644352	336199483	134	134	O
423876091954999296	169403434	0	0	O
423876091954999296	169403434	2	5	O
423876091954999296	169403434	7	14	O
423876091954999296	169403434	16	18	O
423876091954999296	169403434	20	23	O
423876091954999296	169403434	25	28	O
423876091954999296	169403434	30	30	O
423876091954999296	169403434	32	35	O
423876091954999296	169403434	37	38	O
423876091954999296	169403434	40	42	O
423876091954999296	169403434	44	47	O
423876091954999296	169403434	48	48	O
423876091954999296	169403434	50	57	O
423876091954999296	169403434	59	62	O
423876091954999296	169403434	64	64	O
423876091954999296	169403434	66	70	O
423876091954999296	169403434	72	74	O
423876091954999296	169403434	75	75	O
423876091954999296	169403434	77	78	O
427604297702850560	1651154684	0	6	O
427604297702850560	1651154684	8	13	O
427604297702850560	1651154684	15	17	O
427604297702850560	1651154684	19	20	O
427604297702850560	1651154684	22	23	O
427604297702850560	1651154684	25	27	O
427604297702850560	1651154684	29	33	O
427604297702850560	1651154684	35	36	O
427604297702850560	1651154684	38	44	O
433835767765270528	1651154684	0	1	O
433835767765270528	1651154684	3	7	O
433835767765270528	1651154684	9	11	O
433835767765270528	1651154684	13	16	O
433835767765270528	1651154684	18	25	O
433835767765270528	1651154684	27	27	O
433835767765270528	1651154684	28	28	O
433835767765270528	1651154684	29	29	O
436714877462142976	1651154684	0	3	O
436714877462142976	1651154684	5	6	O
436714877462142976	1651154684	8	9	O
436714877462142976	1651154684	11	14	O
436714877462142976	1651154684	16	22	O
436714877462142976	1651154684	23	23	O
436714877462142976	1651154684	25	25	O
418790599022477312	304724626	0	6	O
418790599022477312	304724626	8	9	O
418790599022477312	304724626	11	15	O
418790599022477312	304724626	17	21	O
418790599022477312	304724626	23	24	O
418790599022477312	304724626	25	25	O
437466453680193536	1651154684	0	1	O
437466453680193536	1651154684	3	6	O
437466453680193536	1651154684	8	10	O
413867830870695938	169403434	0	0	O
413867830870695938	169403434	2	5	O
413867830870695938	169403434	7	13	O
413867830870695938	169403434	15	16	O
413867830870695938	169403434	18	19	O
413867830870695938	169403434	21	24	O
413867830870695938	169403434	26	28	O
413867830870695938	169403434	29	30	O
413867830870695938	169403434	32	36	O
413867830870695938	169403434	38	45	O
413867830870695938	169403434	47	48	O
413867830870695938	169403434	50	52	O
413867830870695938	169403434	54	56	O
413867830870695938	169403434	58	63	O
413867830870695938	169403434	65	66	O
413867830870695938	169403434	67	67	O
413867830870695938	169403434	69	74	O
365532858464485376	336199483	0	6	O
365532858464485376	336199483	8	12	O
365532858464485376	336199483	14	16	O
365532858464485376	336199483	18	21	O
365532858464485376	336199483	22	22	O
365532858464485376	336199483	24	25	O
365532858464485376	336199483	27	29	O
365532858464485376	336199483	31	36	O
365532858464485376	336199483	38	38	O
365532858464485376	336199483	40	41	O
365532858464485376	336199483	43	45	O
365532858464485376	336199483	47	51	O
365532858464485376	336199483	52	52	O
365532858464485376	336199483	54	54	O
365532858464485376	336199483	55	57	O
365532858464485376	336199483	59	60	O
365532858464485376	336199483	62	66	O
365532858464485376	336199483	68	70	O
365532858464485376	336199483	72	74	O
365532858464485376	336199483	76	82	O
365532858464485376	336199483	84	88	O
365532858464485376	336199483	90	92	O
365532858464485376	336199483	94	97	O
365532858464485376	336199483	98	98	O
431243892999348224	1520815188	0	15	O
431243892999348224	1520815188	17	18	O
431243892999348224	1520815188	20	27	B-GROUP
431243892999348224	1520815188	29	30	O
431243892999348224	1520815188	32	37	O
431243892999348224	1520815188	39	42	O
431243892999348224	1520815188	43	43	O
431243892999348224	1520815188	45	45	O
431243892999348224	1520815188	47	49	O
431243892999348224	1520815188	51	55	O
431243892999348224	1520815188	57	58	O
431243892999348224	1520815188	60	66	O
431243892999348224	1520815188	68	73	B-GROUP
431243892999348224	1520815188	75	78	O
309437443826929664	336199483	0	5	O
309437443826929664	336199483	7	11	O
309437443826929664	336199483	12	12	O
309437443826929664	336199483	14	17	O
309437443826929664	336199483	19	22	O
309437443826929664	336199483	24	27	O
309437443826929664	336199483	29	30	O
309437443826929664	336199483	32	33	O
309437443826929664	336199483	35	40	O
309437443826929664	336199483	42	46	O
309437443826929664	336199483	48	54	O
309437443826929664	336199483	56	59	O
309437443826929664	336199483	61	64	O
309437443826929664	336199483	66	67	O
309437443826929664	336199483	69	70	O
309437443826929664	336199483	72	80	O
309437443826929664	336199483	82	84	O
309437443826929664	336199483	86	91	O
309437443826929664	336199483	93	101	O
309437443826929664	336199483	103	112	O
309437443826929664	336199483	114	115	O
309437443826929664	336199483	117	119	O
309437443826929664	336199483	121	133	O
309437443826929664	336199483	134	134	O
433090752743096320	1160520883	0	0	O
433090752743096320	1160520883	2	6	O
433090752743096320	1160520883	8	10	O
433090752743096320	1160520883	12	13	O
433090752743096320	1160520883	15	18	O
433090752743096320	1160520883	19	20	O
433090752743096320	1160520883	22	26	O
433090752743096320	1160520883	28	30	O
433090752743096320	1160520883	32	36	O
433090752743096320	1160520883	38	38	O
433090752743096320	1160520883	40	44	O
433090752743096320	1160520883	45	46	O
433090752743096320	1160520883	48	52	O
433090752743096320	1160520883	54	55	O
433090752743096320	1160520883	57	62	O
433090752743096320	1160520883	64	66	O
433090752743096320	1160520883	68	69	O
433090752743096320	1160520883	71	77	O
433090752743096320	1160520883	78	79	O
433090752743096320	1160520883	81	81	O
433090752743096320	1160520883	83	85	O
433090752743096320	1160520883	87	94	O
433090752743096320	1160520883	96	97	O
433090752743096320	1160520883	99	103	O
433090752743096320	1160520883	105	106	O
433090752743096320	1160520883	108	111	O
433090752743096320	1160520883	113	116	O
433090752743096320	1160520883	117	119	O
433294242530598913	304724626	0	11	O
433294242530598913	304724626	13	17	O
433294242530598913	304724626	19	20	O
433294242530598913	304724626	22	23	O
432202467393032192	1651154684	0	1	O
432202467393032192	1651154684	3	8	O
432202467393032192	1651154684	10	16	O
432202467393032192	1651154684	18	19	O
432202467393032192	1651154684	21	25	O
432202467393032192	1651154684	27	31	O
432202467393032192	1651154684	33	34	O
432202467393032192	1651154684	37	42	O
432202467393032192	1651154684	44	51	O
432202467393032192	1651154684	53	57	O
432202467393032192	1651154684	59	60	O
432202467393032192	1651154684	62	66	O
432202467393032192	1651154684	68	72	O
432202467393032192	1651154684	74	77	O
432202467393032192	1651154684	79	80	O
432202467393032192	1651154684	82	83	O
306611979085307906	336199483	0	7	O
306611979085307906	336199483	9	11	O
306611979085307906	336199483	13	15	O
306611979085307906	336199483	16	16	O
433845753308385280	304724626	0	10	O
433845753308385280	304724626	12	13	O
433845753308385280	304724626	15	16	O
433845753308385280	304724626	18	19	O
433845753308385280	304724626	21	23	O
433845753308385280	304724626	25	28	O
433845753308385280	304724626	29	29	O
433845753308385280	304724626	31	31	O
433845753308385280	304724626	33	33	O
433845753308385280	304724626	35	36	O
433845753308385280	304724626	38	39	O
433845753308385280	304724626	41	43	O
433845753308385280	304724626	45	45	O
433845753308385280	304724626	47	54	O
433845753308385280	304724626	56	58	O
433845753308385280	304724626	60	61	O
433845753308385280	304724626	63	65	O
433845753308385280	304724626	67	70	O
433845753308385280	304724626	72	74	O
433845753308385280	304724626	76	81	O
433845753308385280	304724626	83	89	O
433845753308385280	304724626	91	91	O
433845753308385280	304724626	93	94	O
433845753308385280	304724626	96	99	O
433845753308385280	304724626	101	102	O
433845753308385280	304724626	104	105	O
433845753308385280	304724626	107	110	O
433845753308385280	304724626	112	115	O
433845753308385280	304724626	116	116	O
418333505265758208	304724626	0	1	O
418333505265758208	304724626	3	8	O
418333505265758208	304724626	10	11	O
418333505265758208	304724626	13	19	O
418333505265758208	304724626	21	23	O
423536655845183488	1160520883	0	11	O
423536655845183488	1160520883	13	28	O
423536655845183488	1160520883	30	33	O
423536655845183488	1160520883	35	42	O
423536655845183488	1160520883	44	45	O
423536655845183488	1160520883	47	48	O
429031046105923584	1651154684	0	13	O
429031046105923584	1651154684	15	19	O
429031046105923584	1651154684	21	23	O
429031046105923584	1651154684	25	27	O
417932373351620608	304724626	0	10	O
432225953863827456	1651154684	0	1	O
432225953863827456	1651154684	3	3	O
432225953863827456	1651154684	5	7	O
432225953863827456	1651154684	9	10	O
432225953863827456	1651154684	12	13	O
432225953863827456	1651154684	15	18	O
432225953863827456	1651154684	20	24	O
432225953863827456	1651154684	26	26	O
432225953863827456	1651154684	28	31	O
432225953863827456	1651154684	33	36	O
432225953863827456	1651154684	38	38	O
432225953863827456	1651154684	40	43	O
432225953863827456	1651154684	45	48	O
431659668058824704	1651154684	0	0	O
431659668058824704	1651154684	1	15	O
431659668058824704	1651154684	16	16	O
431659668058824704	1651154684	18	19	O
431659668058824704	1651154684	21	23	O
431659668058824704	1651154684	25	25	O
431659668058824704	1651154684	26	30	O
431659668058824704	1651154684	31	31	O
431659668058824704	1651154684	33	35	O
431659668058824704	1651154684	37	41	O
431659668058824704	1651154684	43	44	O
431659668058824704	1651154684	46	46	O
431659668058824704	1651154684	47	55	O
431659668058824704	1651154684	57	58	O
431659668058824704	1651154684	60	63	O
431659668058824704	1651154684	65	68	O
431659668058824704	1651154684	69	69	O
431659668058824704	1651154684	70	70	O
431659668058824704	1651154684	71	71	O
431659668058824704	1651154684	73	74	O
428232444169306113	1651154684	0	1	O
428232444169306113	1651154684	3	10	O
428232444169306113	1651154684	12	13	O
428232444169306113	1651154684	15	22	O
428232444169306113	1651154684	24	24	O
430936490575556608	1160520883	0	1	O
437272480751702016	1651154684	0	0	O
437272480751702016	1651154684	2	3	O
437272480751702016	1651154684	5	6	O
437272480751702016	1651154684	8	15	O
437272480751702016	1651154684	17	18	O
437272480751702016	1651154684	20	24	O
437311190218186752	1520815188	0	0	O
434441791392059392	169403434	0	3	O
434441791392059392	169403434	5	5	O
434441791392059392	169403434	7	9	O
434441791392059392	169403434	11	16	O
434441791392059392	169403434	18	19	O
434441791392059392	169403434	21	24	O
434441791392059392	169403434	26	33	O
434441791392059392	169403434	34	34	O
286964949761265665	336199483	0	8	O
286964949761265665	336199483	10	13	O
286964949761265665	336199483	15	19	O
286964949761265665	336199483	21	21	O
286964949761265665	336199483	23	27	O
286964949761265665	336199483	29	31	O
286964949761265665	336199483	33	34	O
286964949761265665	336199483	36	40	O
286964949761265665	336199483	41	41	O
286964949761265665	336199483	43	44	O
286964949761265665	336199483	46	53	O
286964949761265665	336199483	55	61	O
286964949761265665	336199483	63	64	O
286964949761265665	336199483	66	73	O
286964949761265665	336199483	75	76	O
429389096637566978	169403434	0	3	O
429389096637566978	169403434	5	9	O
429389096637566978	169403434	11	16	O
429389096637566978	169403434	18	19	O
429389096637566978	169403434	21	21	O
429389096637566978	169403434	23	26	O
429389096637566978	169403434	28	31	O
429389096637566978	169403434	33	35	O
429470481633128448	1651154684	0	2	O
429470481633128448	1651154684	4	11	O
429470481633128448	1651154684	13	14	O
429470481633128448	1651154684	16	20	O
429470481633128448	1651154684	22	23	O
432180674133364737	1520815188	0	7	O
432180674133364737	1520815188	9	9	O
432180674133364737	1520815188	10	13	O
432180674133364737	1520815188	15	16	O
432180674133364737	1520815188	17	19	O
432180674133364737	1520815188	21	23	O
432180674133364737	1520815188	25	28	O
432180674133364737	1520815188	30	33	O
432180674133364737	1520815188	35	35	O
432180674133364737	1520815188	36	39	O
432180674133364737	1520815188	41	48	O
432180674133364737	1520815188	50	51	O
432180674133364737	1520815188	53	54	O
432180674133364737	1520815188	56	64	O
439848672788877312	1651154684	0	4	B-TIME
439848672788877312	1651154684	6	7	O
439848672788877312	1651154684	9	13	B-PER
439848672788877312	1651154684	14	15	O
439848672788877312	1651154684	17	18	O
439848672788877312	1651154684	20	21	O
439848672788877312	1651154684	22	22	O
439848672788877312	1651154684	23	23	O
432038820620423168	1651154684	0	0	O
432038820620423168	1651154684	2	5	O
432038820620423168	1651154684	7	7	O
432038820620423168	1651154684	9	11	O
432038820620423168	1651154684	13	15	O
432038820620423168	1651154684	17	17	O
432038820620423168	1651154684	21	24	O
432038820620423168	1651154684	26	32	O
432038820620423168	1651154684	34	37	O
432038820620423168	1651154684	39	40	O
432038820620423168	1651154684	42	44	O
432038820620423168	1651154684	46	48	O
432038820620423168	1651154684	50	53	O
331825247340883969	336199483	0	11	O
331825247340883969	336199483	13	15	O
331825247340883969	336199483	17	19	O
331825247340883969	336199483	20	20	O
331825247340883969	336199483	22	25	O
331825247340883969	336199483	27	28	O
331825247340883969	336199483	30	32	O
331825247340883969	336199483	34	36	O
331825247340883969	336199483	38	40	O
331825247340883969	336199483	42	46	O
331825247340883969	336199483	48	49	O
331825247340883969	336199483	51	59	O
331825247340883969	336199483	61	62	O
331825247340883969	336199483	64	67	O
331825247340883969	336199483	69	69	O
331825247340883969	336199483	71	75	O
331825247340883969	336199483	77	79	O
331825247340883969	336199483	80	80	O
430214957863407616	1520815188	0	2	O
430214957863407616	1520815188	2	4	O
430214957863407616	1520815188	6	9	O
430214957863407616	1520815188	11	18	O
430214957863407616	1520815188	20	21	O
432608687597686786	1520815188	0	7	B-PER
432608687597686786	1520815188	9	9	O
430748197401534464	1520815188	0	8	B-PER
430748197401534464	1520815188	10	12	O
430748197401534464	1520815188	14	22	O
430748197401534464	1520815188	24	24	O
431294760511623170	1520815188	0	5	O
431294760511623170	1520815188	7	15	O
422228690865364993	169403434	0	1	O
422228690865364993	169403434	3	3	O
422228690865364993	169403434	5	6	O
422228690865364993	169403434	8	9	O
422228690865364993	169403434	11	15	O
422228690865364993	169403434	17	18	O
422228690865364993	169403434	20	21	O
422228690865364993	169403434	23	26	O
422228690865364993	169403434	27	28	O
436756276526067712	1520815188	0	6	O
436756276526067712	1520815188	8	12	O
436756276526067712	1520815188	14	15	O
417931473245573120	304724626	0	2	O
417931473245573120	304724626	4	10	O
417931473245573120	304724626	12	16	O
417931473245573120	304724626	18	22	O
417931473245573120	304724626	24	25	O
435301122899582977	169403434	0	3	B-TITLE
435301122899582977	169403434	5	9	I-TITLE
435301122899582977	169403434	11	13	O
435301122899582977	169403434	15	15	O
435301122899582977	169403434	17	21	O
435301122899582977	169403434	23	25	O
435301122899582977	169403434	27	31	O
435301122899582977	169403434	32	33	O
435301122899582977	169403434	34	34	O
435301122899582977	169403434	36	40	O
435301122899582977	169403434	42	46	B-PER
435301122899582977	169403434	48	52	I-PER
435301122899582977	169403434	54	58	O
435301122899582977	169403434	60	70	O
435301122899582977	169403434	72	73	O
435301122899582977	169403434	75	76	O
437311086727925760	1520815188	0	7	O
437311086727925760	1520815188	8	8	O
380014684398567424	336199483	0	9	O
380014684398567424	336199483	10	10	O
380014684398567424	336199483	12	13	O
380014684398567424	336199483	15	17	O
380014684398567424	336199483	19	22	O
380014684398567424	336199483	24	28	O
380014684398567424	336199483	30	32	O
380014684398567424	336199483	34	40	O
380014684398567424	336199483	42	45	O
380014684398567424	336199483	47	52	O
380014684398567424	336199483	54	55	O
380014684398567424	336199483	57	63	O
380014684398567424	336199483	64	64	O
425343804887949312	304724626	0	12	O
425343804887949312	304724626	14	15	O
425343804887949312	304724626	16	18	O
425343804887949312	304724626	20	23	O
425343804887949312	304724626	25	25	O
425343804887949312	304724626	27	30	O
425343804887949312	304724626	32	36	O
425343804887949312	304724626	38	38	O
301758004565520384	336199483	0	13	O
301758004565520384	336199483	15	16	O
301758004565520384	336199483	18	21	O
301758004565520384	336199483	23	28	O
301758004565520384	336199483	30	31	O
301758004565520384	336199483	33	35	O
301758004565520384	336199483	36	36	O
301758004565520384	336199483	38	40	O
301758004565520384	336199483	42	45	O
301758004565520384	336199483	47	51	O
301758004565520384	336199483	53	53	O
301758004565520384	336199483	55	57	O
301758004565520384	336199483	59	60	O
301758004565520384	336199483	62	64	O
301758004565520384	336199483	66	70	O
301758004565520384	336199483	71	71	O
433089538752126976	1160520883	0	5	O
433089538752126976	1160520883	7	10	O
433089538752126976	1160520883	12	13	O
433089538752126976	1160520883	15	19	O
433089538752126976	1160520883	21	23	O
433089538752126976	1160520883	25	26	O
433089538752126976	1160520883	28	31	O
433089538752126976	1160520883	33	36	O
433089538752126976	1160520883	38	43	O
433089538752126976	1160520883	45	48	O
433089538752126976	1160520883	50	52	O
433089538752126976	1160520883	54	55	O
433089538752126976	1160520883	57	58	O
433089538752126976	1160520883	60	66	O
433089538752126976	1160520883	68	69	O
433089538752126976	1160520883	71	72	O
433089538752126976	1160520883	74	79	O
433089538752126976	1160520883	81	83	O
433089538752126976	1160520883	85	86	O
433089538752126976	1160520883	88	93	O
433089538752126976	1160520883	95	96	O
433089538752126976	1160520883	98	101	O
433089538752126976	1160520883	103	107	O
433089538752126976	1160520883	109	111	O
433089538752126976	1160520883	113	118	O
433089538752126976	1160520883	119	119	O
430759650112200705	1520815188	0	0	O
430759650112200705	1520815188	2	2	B-PER
430759650112200705	1520815188	3	6	I-PER
430759650112200705	1520815188	8	11	O
430759650112200705	1520815188	13	15	O
430759650112200705	1520815188	17	19	O
430759650112200705	1520815188	21	24	O
430759650112200705	1520815188	26	28	O
430759650112200705	1520815188	30	31	O
430759650112200705	1520815188	33	34	O
430759650112200705	1520815188	35	37	O
430759650112200705	1520815188	39	46	O
416813972751269888	169403434	0	3	O
416813972751269888	169403434	5	6	O
416813972751269888	169403434	8	13	O
416813972751269888	169403434	15	18	O
416813972751269888	169403434	20	25	O
416813972751269888	169403434	27	28	O
416813972751269888	169403434	30	33	O
416813972751269888	169403434	34	36	O
432613376498204672	1651154684	0	1	O
432613376498204672	1651154684	3	5	O
432613376498204672	1651154684	7	11	O
432613376498204672	1651154684	13	14	O
432613376498204672	1651154684	16	22	O
432613376498204672	1651154684	24	27	O
432613376498204672	1651154684	29	29	O
434814541281497088	1651154684	0	3	O
434814541281497088	1651154684	5	5	O
434814541281497088	1651154684	7	9	O
434814541281497088	1651154684	11	14	O
434814541281497088	1651154684	16	23	O
434814541281497088	1651154684	25	27	O
431227645074743296	1651154684	0	3	O
431227645074743296	1651154684	5	8	O
431227645074743296	1651154684	10	14	O
431227645074743296	1651154684	16	16	O
436744469006667776	1520815188	0	2	O
436744469006667776	1520815188	4	7	O
436744469006667776	1520815188	9	16	O
436744469006667776	1520815188	17	17	O
435974965431504896	304724626	0	11	O
435974965431504896	304724626	13	16	O
435974965431504896	304724626	18	21	O
435974965431504896	304724626	23	25	O
435974965431504896	304724626	27	31	O
435974965431504896	304724626	33	35	O
435974965431504896	304724626	37	41	O
435974965431504896	304724626	43	45	O
435974965431504896	304724626	47	50	O
435974965431504896	304724626	52	54	O
435974965431504896	304724626	56	57	O
435974965431504896	304724626	59	60	O
435974965431504896	304724626	62	66	O
435974965431504896	304724626	68	68	O
435974965431504896	304724626	69	70	O
435974965431504896	304724626	72	75	O
435974965431504896	304724626	77	79	O
435974965431504896	304724626	79	81	O
435974965431504896	304724626	83	85	O
435974965431504896	304724626	87	90	O
435974965431504896	304724626	92	98	O
435974965431504896	304724626	100	102	O
439212197651046400	1651154684	0	0	O
439212197651046400	1651154684	2	4	O
439212197651046400	1651154684	6	7	O
439212197651046400	1651154684	9	12	O
439212197651046400	1651154684	14	15	O
439212197651046400	1651154684	17	23	O
439212197651046400	1651154684	25	26	O
439212197651046400	1651154684	27	27	O
439212197651046400	1651154684	28	28	O
431247502709624832	1160520883	0	0	O
431247502709624832	1160520883	1	2	O
431247502709624832	1160520883	4	5	O
431247502709624832	1160520883	7	11	O
431247502709624832	1160520883	12	14	O
409795599211307008	169403434	0	0	O
409795599211307008	169403434	2	6	O
409795599211307008	169403434	8	9	O
409795599211307008	169403434	11	16	O
409795599211307008	169403434	18	21	O
316605537628348417	336199483	0	12	O
316605537628348417	336199483	14	16	O
316605537628348417	336199483	18	18	O
316605537628348417	336199483	20	26	O
316605537628348417	336199483	27	28	O
316605537628348417	336199483	30	31	O
429782574924173312	1651154684	0	11	O
429782574924173312	1651154684	13	15	O
429782574924173312	1651154684	16	18	O
429782574924173312	1651154684	20	22	O
429782574924173312	1651154684	24	27	O
429782574924173312	1651154684	29	30	O
429782574924173312	1651154684	31	33	O
429782574924173312	1651154684	35	36	O
436724069598117888	1520815188	0	5	B-GROUP
436724069598117888	1520815188	7	14	O
436724069598117888	1520815188	16	16	O
436724069598117888	1520815188	18	22	O
436724069598117888	1520815188	24	30	O
436724069598117888	1520815188	32	35	O
436724069598117888	1520815188	37	43	B-GROUP
296100700100890624	336199483	0	13	O
296100700100890624	336199483	15	18	O
296100700100890624	336199483	20	23	O
296100700100890624	336199483	25	28	O
296100700100890624	336199483	30	36	O
296100700100890624	336199483	37	37	O
296100700100890624	336199483	39	40	O
281415462892486656	336199483	0	6	O
281415462892486656	336199483	8	9	O
281415462892486656	336199483	11	18	O
281415462892486656	336199483	20	21	O
281415462892486656	336199483	23	23	O
281415462892486656	336199483	25	26	O
281415462892486656	336199483	28	31	O
281415462892486656	336199483	33	39	O
281415462892486656	336199483	41	44	O
281415462892486656	336199483	46	48	O
281415462892486656	336199483	50	56	O
281415462892486656	336199483	58	58	O
281415462892486656	336199483	60	64	O
281415462892486656	336199483	66	68	O
281415462892486656	336199483	70	76	O
281415462892486656	336199483	77	77	O
281415462892486656	336199483	79	80	O
281415462892486656	336199483	82	86	O
281415462892486656	336199483	88	89	O
416821999785091072	169403434	0	1	O
416821999785091072	169403434	3	4	O
416821999785091072	169403434	6	11	O
416821999785091072	169403434	13	13	O
416821999785091072	169403434	15	20	O
416821999785091072	169403434	22	24	O
416821999785091072	169403434	26	28	O
416821999785091072	169403434	30	32	O
416821999785091072	169403434	33	33	O
416821999785091072	169403434	35	36	O
416821999785091072	169403434	38	45	O
416821999785091072	169403434	47	49	O
416821999785091072	169403434	51	58	O
416821999785091072	169403434	59	59	O
416821999785091072	169403434	61	63	O
416821999785091072	169403434	65	69	O
416821999785091072	169403434	71	72	O
416821999785091072	169403434	74	78	O
416821999785091072	169403434	80	80	O
416821999785091072	169403434	82	83	O
416821999785091072	169403434	85	86	O
416821999785091072	169403434	88	89	O
416821999785091072	169403434	91	94	O
416821999785091072	169403434	96	102	O
416821999785091072	169403434	103	105	O
422950027330211840	1160520883	0	15	O
422950027330211840	1160520883	17	18	O
422950027330211840	1160520883	20	21	O
422950027330211840	1160520883	23	28	O
422950027330211840	1160520883	29	32	O
422950027330211840	1160520883	34	36	O
422950027330211840	1160520883	38	46	O
422950027330211840	1160520883	47	50	O
422950027330211840	1160520883	52	53	O
